text,category,sentiment
"trừ trải nghiệm mua hàng tốt , giao hàng vui_tính , chu_đáo trừ imei hộp trùng khay sim trùng máy , máy nguyên niêm_phong chưa active , mã vn / a đúng như mô_tả trừ phụ_kiện đính kèm đầy_đủ ( tai_nghe cổng củ sạc , dây_cáp , que sim ) trừ phiên_bản hđh kèm máy ios 12.0.1 , đoán máy sản_xuất 2018 , có_lẽ hộp không kèm jack 3.5 m như máy sx 2017 trừ trải nghiệm máy tốt , không lỗi_lầm . trừ giá máy cạnh_tranh đại_lý . trừ góp_ý : tiki mô_tả phụ_kiện đính kèm hộp thắc_mắc , tiện kiểm_tra đối_chiếu hàng giao vận . tiki trải nghiệm ! nghiệm iphone 8 plus 64gb trừ hàng hãng mã vn / a tuyệt_vời !",Ship,positive
"thiết_kế đẹp , . khớp xoay hơi cứng giúp cố_định nâng , không sợ rớt . hài_lòng sản_phẩm sản_phẩm",Model,positive
không_kích_hoạt chế_độ bảo_hành không hài_lòng,Other,positive
"máy chuẩn nha anh_em . shop giao hàng ok . đúng hẹn , chất_lượng máy tốt , ngoại_hình đẹp , cấu_hình ổn_định , chức_năng chạy mượt , màn_hình cảm_ứng nhạy , màu_sắc_đẹp như mong đợ . chiến game sướng , pin trâu . hài_lòng đánh 10 chất_lượng phục_vụ",Performance,positive
"màu xanh nhung shop giao mau hồng , nhắn shop không trả_lời . máy chạy giật . pin nóng . sạc va cáp cũ ,",Performance,negative
"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop .",Model,positive
"máy ban_đầu tốt . mún nguyên niêm_phong unlock máy nguyên seal . hàng_xách khả_năng đóng , màng bọc máy bẩn . ksao , máy không trầy_xước lỗi_lầm hình_thức . xiaomi bàn . bền , bền pin lẫn hiệu_năng . ủng_hộ shop tiếp !",Model,positive
"shop giao hàng , hôm hôm , chất_lượng 1 , ổn ủng_hộ",Ship,positive
"hàng apple vn , hộp hơi móp góc 1 chút_xíu . lưu kho móm kì hài_lòng",Ship,negative
"hàng chuẩn , shop uy_tín , giao hàng đúng , sản_phẩm ứng_dụng tốt , pin như shop quảng_cáo , hài_lòng phong_cách phục_vụ shop chế_độ hậu_mãi tốt , quảng_cáo người_thân bạn_bè ủng_hộ",Service,positive
"tiki hàng kêu tặng cục sạc , xong đi giao cục sạc , điện_thoại . bữa giao hàng cục sạc quê không giao địa_chỉ ( cty ) ok . xong hôm chổ cũ đòi giao_tiếp mặc_dù quê . book huỷ đơn hàng , hoàn 44k , kêu sản_phẩm tặng giá_trị 400k . gọi tiki ca cuộc_gọi đều ghi_âm , đúng . đúng xong mất cục sạc . phép cúng tiki 44k , tiền thuê giao hàng đàng_hoàng tí . ip12 sạc dây type c đầu_ra , lết đi mua cục sạc 31 / 12 . tiễn 2020 tiện tiễn tiki . hứa không mua hàng . không hài_lòng",Ship,negative
"đáng_giá tiền , mua lướt web , ig , tweet , youtube cực . mượt_mà . tuần , độ bền chưa , vụ sạc chậm sạc đêm không lắm , cạnh pin cực trâu , 2 - 3 sạc , web ứng_dụng mxh kì hài_lòng",Configuration,positive
"mua mẹ điện_thoại nằm . đỡ càm hai dơ mỏi . chi tiện . sản_phẩm , không hư_hỏng chi_tiết . mong hihi phẩm_chất_lượng giá",Other,positive
"màu đẹp , giao nè , kì hài_lòng",Model,positive
"shop giao hàng đúng hẹn , máy đẹp màu_sắc rực_rỡ màn_hình đẹp , âm_thanh , cấu_hình mạnh_mẽ wifi ổn mạng game lướt web phim đều mượt , camera sắt nét chụp ảnh cực đẹp , giá_cả hợp_lý tầm , hài_lòng lắm shop , anh_em an_tâm sản_phẩm shop ,",Performance,positive
"mua 2 điện_thoại tiki đều sản_phẩm nguyên seal , sản_phẩm pin trâu , mượt_mà , vote 5 kì hài_lòng",Genuineness,positive
"ưng_ý lắm . mua một ok đợt mua em_gái . máy chuẩn hãng , mượt_mà , game tốt , ngoại_hình đẹp , pin trâu , shop 5 phục_vụ như chất_lượng . chúc shop đông , hàng . shop thân_thiện nhiệt_tình , ủng_hộ",Configuration,positive
"máy_đẹp , thao_tác mượt_mà nha , sạc dã_man 20p 46 % 95 % . màn_hình sắc nét ưng_ý nè . hy_vọng lâu_bền kì hài_lòng",Configuration,positive
máy chuẩn oke ngoại_hình đẹp cấu_hình ram 3gb bộ_nhớ 32gb đầy_đủ phụ_kiện . shop giao đúng hàng đúng máy đúng màu 👍 like 5,Accessories,positive
ok máy ios cũ không tương_thích chẳng tải 🥲,Model,positive
"điện_thoại đẹp . cấu_hình mạnh , phim . lướt web , game êm , màn_hình cảm_ứng nhạy , pin trâu test ứng_dụng vừa_ý , shop giao hàng đúng như quảng_cáo , duyệt 5 .",Model,positive
"máy_nguyên box , giao hàng , đúng mẫu_mã . máy chạy mượt_mà kì hài_lòng",Genuineness,positive
"mua hàng giá_trị mạng lo_lắng lắm . hàng hài_lòng , hàng nguyên niêm_phong nhe , máy 100 % , tiki kích_hoạt bảo_hành nhe . nhân_viên giao hàng hơi ẩu , tiki đóng_gói hàng vỡ sản_phẩm , góp_ý sản_phẩm 1 túi . sản_phẩm",Model,positive
"hài_lòng sản_phẩm shop , máy đẹp , hoạt_động ổn_định , cấu_hình mạnh , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ như mong_đợi , shop giao hàng đúng hẹn , chất_lượng đúng như quảng_bá , đồng_tiền , shop",Configuration,positive
"máy nguyên seal . giao hàng đúng hẹn . máy_tự kích_hoạt bảo_hành 1 . mua giá voucher 600 , tiki . kì hài_lòng",Service,positive
"giao hàng 2h , báo giao 12h giao , không giao không thông_báo , gọi tổng_đài đủ , 9h tốigọi phản_ánh tiếp mấy báo giao không kịp mai giao . đừng thu tiền giao 2h không hài_lòng",Ship,negative
"giao hàng hơi xíu , 5 * động_lực",Ship,negative
"máy_nguyên seal , đầy_đủ phụ_kiện quà tặng . giao hàng dự_kiến . đập_hộp : - ) đẹp",Accessories,positive
"hàng hãng , giá tốt . nhân_viên cskh nhiệt_tình . yên_tâm mua hàng .",Price,positive
"nguyên seal , chưa nhân_viên tư_vấn tốt . giao hàng hơi . ủng_hộ 5 * shop !",Genuineness,positive
tạm_thời chạy oke . theo_dõi tiếp .,Other,positive
"giá rẻ , kì hài_lòng",Price,positive
"mua sản_phẩm sản_phẩm màu silver hài_lòng giao hàng ) màn_hình tìm_kiếm sản_phẩm key2 hình_hộp quà tặng ( tai_nghe ốp lưng ) . quà tặng hàng không . tiki liên lác . cảo nhầm_lẫn , hotline không liên_hệ",Accessories,negative
"shop uy_tín , giao hàng đúng hẹn , sản_phẩm hãng , test máy ổn_định , đặc hàng shop , shop , chúc shop khách_hàng , 5 * 👍",Performance,positive
"nhân_viên giao hàng nhiệt_tình . hàng giao đóng_gói cẩn_thận chưa chính_xác chất_lượng , không phát_sinh_sự_cố . ổn kì hài_lòng",Ship,positive
"giao hàng , nguyên seal , kì hài_lòng",Ship,positive
viền hơi dày không để_ý . pin cực trâu điện_thoại . màu trắng đơn_giản trung_tính đẹp . ng iphone đầu ip 8 nâng_cấp hợp iphone x trở_đi thua_thiệt_hơn màn_hình cân_nhắc kĩ . kì hài_lòng,Configuration,positive
"hàng đẹp , hãng nguyên seal . đúng chip rồng g game mượt . ngon tầm giá",Genuineness,positive
"đẹp , shop giao hàng đúng hẹn , sản_phẩm đóng_gói gọn_gàng , chất_lượng tốt , test chức_năng ổn_định , màn_hình cảm_ứng nhạy , sắc nét , camera đều tuyệt_vời , ứng_dụng hoạt_động chuẩn mạng game lướt web mượt_mà vừa_ý hài_lòng sản ơn shop ,",Ship,positive
"sản_phẩm đẹp , zin nguyên , chất_lượng tốt hình_ảnh màu đẹp hợp_lý , nhân_viên shop phục_vụ tâm khách_hàng , shop giới_thiệu bạn_bè người_thân ủng_hộ shop , chúc shop đắt . 5 *",Configuration,positive
"sản_phẩm pin , hình_ảnh âm_thanh nét .",Configuration,positive
"sản_phẩm ok , nguyên seal , giao hàng . ban_đầu tạm ổn chất_lượng kì hài_lòng",Ship,positive
"máy đẹp , ngon . chức_năng hoạt_động ổn_định , shop giao hàng nhân_viên tư_vấn nhiệt_tình , an_tâm sản_phẩm shop",Model,positive
"sản_phẩm siêu oke , đóng_gói cực_kì cẩn_thận , mặc_dù mua shop ưng_ý = ủng_hộ shop",Ship,positive
"tiki đóng_gói cẩn_thận , ghi_chú hàng vỡ rõ_ràng , ship . điện_thoại nguyên hộp nguyên seal , cập_nhật cài_đặt phần_mềm ổn , chưa quen thao_tác hệ điều_hành hơi 1 chút . máy chạy ổn , không mượt giá tiền . kì hài_lòng",Model,positive
máy đập_hộp . đẹp . giao trễ 2 kì hài_lòng,Model,positive
đầu mua vsmart chưa đầy_đủ phụ_kiện . tầm giá ổn .,Price,positive
"giao hàng đợt , mua 1 . sản_phẩm nguyên seal , chạy mượt tiền",Model,positive
"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",Service,positive
shop chăm_sóc khách_hàng tận_tình,Service,positive
"máy_đẹp , chất_lượng , chip mạnh phân khúc 3tr , khởi_động ứng_dụng cực_kì , không ngán 1 loại game ! kì hài_lòng",Model,positive
"shop giao hàng đúng hẹn , máy đẹp lắm , chất_lượng tốt như quảng_cáo , test ứng_dụng hoạt_động êm , cảm_ứng nhạy màn_hình màu_sắc rực_rỡ như mong_đợi , chức_năng đều hoàn_hảo , , shop đem niềm sản_phẩm shop , 5sao shop ,",Configuration,positive
"máy đẹp , hoàn_thiện tốt , cấu_hình mạnh_mẽ , pin trâu , cảm_ứng mượt_mà lướt êm_ái , màu_sắc rực_rỡ như mong_đợi , hài_lòng sản_phẩm , shop phục_vụ nhiệt_tình , giao hàng đúng hẹn chất_lượng đúng như quảng_bá , an_tâm sản_phẩm shop ,",Model,positive
"đúng như shop quảng_cáo , máy đẹp lắm máy 99 % , màu_sắc_đẹp lung_linh , sang_trọng , cấu_hình mạnh_mẽ nghe gọi âm_thanh ấm_áp , kết_cấu hoàn_hảo , mạng game lướt chuẩn , camera chụp hình đẹp hài_lòng vừa_ý , đồng_tiền bát gạo , shop uy_tín ,",Model,positive
hàng nguyên không tặng kèm củ sạc : ) kì hài_lòng,Other,positive
"chuẩn , máy đẹp lắm , ngoại_hình bắt_mắt , cầm đầm , chức_năng ổn_định , ứng_dụng hoạt_động tốt , pin trâu_bò nha anh_em , shop làm_ăn oke , nhân_viên tư_vấn nhiệt_tình , an_tâm sản_phẩm shop , mua ,",Service,positive
"hàng màu xám giao trắng , nhắn shop bảo nhân_viên sai_sót cố_tình giao sai , màu xám hàng , âm_thầm giao màu trắng không hề báo . đọc review tương_tự , cố_tình giao không đúng . giao hàng cực .",Service,negative
giao hàng dự_kiến hàng đóng_gói cẩn_thận nguyên niêm_phong hàng dự_kiến,Ship,positive
"sản_phẩm chuẩn , đúng hàng hãng , shop giao hàng đúng quảng_cáo , chất_lượng tốt , máy đẹp , máy 2 hài_lòng , chức_năng ổn_định , pin trâu_bò , sạc , màn_hình cảm_ứng nhạy , shop hài_lòng sản_phẩm , 5",Ship,positive
game lướt web tốt . cấu_hình mạnh_mẽ . máy đẹp . nhân_viên shops nhiệt_tình vui_vẻ . ... chấm 5 shop,Model,positive
"fan công_nhận máy samsung thiết_kế cực đẹp , máy mượt không 1 lỗi . đều ổn , camera chụp ảnh tuyệt_vời , thiết_kế tràn viền đẹp , bắt_mắt , chảnh , màu_sắc màn_hình sắc nét tuyệt đẹp . game cực_kỳ mượt , chấp game màn_hình rộng . sản phút",Configuration,positive
đều oke ngoại_trừ máy kích_hoạt 31 / 8 tức_là 2.5 : (,Other,positive
"xước nhẹ máy cũ không đòi_hỏi , màn_hình nét , loa ổn , không rè tốt , pin trâu sạc hơi , shop tặng kèm ốp sạc , 1 chưa lỗi_lầm , hợp_lý",Model,negative
"xài 2 , máy tốt lắm shop , pin trâu_bò , chức_năng đều ổn , màn_hình cảm_ứng nhạy , camera chụp hình sắt nét lắm , mạng mạnh_mẽ , lướt web mượt_mà , hài_lòng , shop uy_tín lắm , giao hàng đúng như quảng_cáo , an_tâm sản_phẩm cua shop ,",Service,positive
sản_phẩm oke tầm giá . tiki bàn_giao hàng đà_nẵng 4 . nhân_viên giao hàng thân_thiện . kì hài_lòng,Ship,positive
"hài_lòng sản_phẩm vsmart , 4gram 64g rom bao vi_vu kì hài_lòng",Other,positive
không game pin trâu . xài ổn tầm giá 5tr,Configuration,positive
"hàng đẹp , ổn nha",Model,positive
sản_phẩm oke ngon tốt chs game mượt_mà pin không chai mấy tóm ngon tầm giá shiper shop thân_thiện,Performance,positive
"sản_phẩm cũ , xước hộp . ấn bảng_số , kênh 1 điện_thoại che không , xấu . chưa chất_liệu nhựa không đẹp . cộng duy_nhất ô nam_châm gắn bảng_số dễ_dàng , kít không thừa . chức_năng như_tỏa hương , thẻ ngân_hàng gắn điện_thoại không . phẩm không đẹp .",Performance,negative
"4 mua điện_thoại tiki . đắt rẻ đều . giá rẻ trang tmđt . hài_lòng . sản_phẩm nguyên seal , hãng , chưa kích_hoạt bảo_hành . tiki đóng hàng điện_thoại nilon chống sốc như thay_vì độn giấy hộp như . vận_chuyển cẩu_thả ninja chút khả_quan . kì hài_lòng",Price,negative
"ram 1gb tác vụ mượt , trợ_lý ảo voice chuẩn giọng us ^ ^ . loa toa êm , cam chán , giá tiền không đòi_hỏi . , chất_lượng tốt giá tiền .",Performance,positive
"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",Service,positive
"đúng như shop quảng_cáo , máy đẹp lắm máy 99 % , màu_sắc_đẹp lung_linh , sang_trọng , cấu_hình mạnh_mẽ nghe gọi âm_thanh ấm_áp , kết_cấu hoàn_hảo , mạng game lướt chuẩn , camera chụp hình đẹp hài_lòng vừa_ý , đồng_tiền bát gạo , shop uy_tín ,",Configuration,positive
"ship , cẩn_thận , tốt , chưa hỏng_hóc kì hài_lòng",Ship,positive
khuyết_điểm : trừ giá 1 sàn ưu_điểm : trừ pin_khỏe thắc_mắc 🤔 mua 10k cộng 1k xu mua điện_thoại 3tr không xu,Price,negative
"sản_phẩm tốt , máy đẹp , chức_năng cơ_bản ổn_định , màu_sắc_đẹp cầm chảnh , đồng_tiền , shop giao hàng đúng hẹn , chất_lượng sản_phẩm đúng như quảng_cáo , hài_lòng vừa_ý lắm , shope shop hài_lòng an_tâm sản_phẩm shope",Performance,positive
"mua điện_thoại , cảm_nhận ban_đầu gọn , hiệu_năng tốt ( đáp_ứng cơ_bản nghe gọi , lướt web , nghe nhạc ... ) , pin 3k trâu , 1 chưa . màn 5.7 sắc nét gọn , nhẹ , thích_hợp lớn_tuổi tiếc không sạc sạc : cỡ 2h30 thoại tốt , thích_hợp lớn_tuổi",Model,positive
"hôm_nay hàng đặc 10 . mua tiki xu đóng_gói cẩn_thận buồn kiểm_tra cục sạc dự_phòng củ bì trầy sướt . tiki hồ trợ đổi a giao hàng khen . buồn như ảnh đăng 1 / 3 màu tím xanh như kiểu xanh biển , cạnh xung_quanh màu xanh . gọi tiki báo màu tím ít màu xanh tui đổi không . chưa sim máy máy nguyên chưa mặt diễn 1 không đổi . hết_sức cẩn_thận nữ màu tím máy đột_phá tưởng_tượng . a tặng gái tốt tham_khảo kỹ . tiếc như tui . hài_lòng cảnh_báo màu tím",Model,negative
"hàng ok , gói hàng không cẩn_thận nắm , ít giấy bọc sung quanh vỏ hộp máy kì hài_lòng",Service,negative
lg v40 đẹp 99.9 shop uy_tín,Model,positive
giao hàng lắm . máy fpt hãng rẻ store 3 triệu . mã giảm_giá . thanks_tiki . kì hài_lòng,Genuineness,positive
"giao hàng , sản_phẩm_giá rẻ , cầu hình tốt , 1 duy_nhất mặt lưng sản_phẩm ọp_ẹp , mềm , hoàn_thiện mặt lưng hoàn_hảo",Configuration,positive
", máy đẹp , chức_năng hoàn_thiện màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ đồng_tiền shop uy_tín giao hàng đúng hẹn chất_lượng đúng như quảng_cáo , shop 5",Performance,positive
