text,category,sentiment
sản_phẩm hãng . tiki giao hàng 2h miễn_phí .,Genuineness,positive
"giao hàng , mua shop , hàng chuẩn hãng .",Ship,positive
sản_phẩm oke . shipper không nhiệt_tình,Ship,negative
"sản_phẩm tốt , hạn 202 , shop đóng_gói sản_phẩm . hài_lòng .",Quality,positive
hàng mẫu_mã đúng chất_lượng . giá_cả 👍 kì hài_lòng,Service,positive
"mua shop giá siêu rẻ gói hàng cẩn_thận , giao . hạn t12",Ship,positive
hàng giao . trông hộp sạch_sẽ đầy_đủ tem mác . chưa chưa chất_lượng,Ship,positive
"gói hàng đẹp shop uy_tín 5 , nhắn_tin trả_lời .",Genuineness,positive
"hàng tốt , , đúng như mô_tả , giao hàng , dễ_thương , shop nhiệt_tình , 5 , mong ưu_đãi mua , giá rẻ kì hài_lòng",Safety,positive
"sữa mùi_vị bé , mong hợp thể_trạng bé , shop giao hàng , đóng_gói cẩn_thận .",Quality,positive
sản_phẩm tốt giao hàng tốt kì hài_lòng,Ship,positive
"bỉm ok . giao hàng best làm_ăn chán . hàng shoppe , không thèm giao xong giao hàng thành_công . bthg_đơn 1 - 2 đợi mãi ng gọi hàng . cập_nhật sdt ship hệ_thống không đúng , gọi toàn thuê_bao .",Quality,positive
"tả quần đi . tả siêu nhẹ , êm , không mùi . tả form hơi to . bé 9kg , m ok . quà tặng . ngựa pony , balo xinh_xắn . đẹp kì hài_lòng",Quality,positive
giao hàng . hạn . mua hàng hai hy_vọng mua giá ưu_đãi,Price,negative
"hàng chất_lượng tốt , giao hàng nhanh_chóng , nhân_viên nhiệt_tình ủng_hộ tiki dài_dài , phẩm_chất_lượng",Ship,positive
"hàng , đóng_gói đảm_bảo , hộp không mốp méo ! nhưnh hạn hơi",Quality,negative
"mua 2 shop hàng ok , mik . chúc shop buôn may đắt ! ủng_hộ shop",Quality,positive
size l bé 9kí mặc chật nít 🥴 hài_lòng,Quality,negative
rẻ trường quà khuyến_mãi . xứng_đáng tiền,Service,positive
"okela 😁 sản_phẩm_chất_lượng , giao đủ , lắm 5 kí_tự nè",Quality,positive
"giao hàng chậm . shipper giao hàng nc nghe . sữa ok , giá_cả hợp_lý .",Price,positive
chất_lượng sản_phẩm tuyệt_vời . giao hàng đóng_gói,Ship,positive
"mua sữa tiki , tiki cung_cấp sản_phẩm chất_lượng , hạn , đóng_gói cẩn_thận giao như tia chớp . 9h 9h30 . hài_lòng . chấm 10 . phâmt tốt , chất_lượng",Safety,positive
giao hàng . đóng_gói sản_phẩm tốt . ủng_hộ shop tiếp,Ship,positive
"hàng , đóng_gói đẹp , sữa hạn",Safety,positive
"sữa hương vani 850gr , shop hcm giao hàng , hạn",Safety,positive
"đóng_gói tệ , sữa móp đều , móp , 3 lon đều không tem đỏ dán nắp , tem dán nắp thân lon , shop lừa_đảo sữa giả , hạn 3 lon đều vết xước như hình chụp",Ship,negative
"shop giao hàng , cskh tốt .",Ship,positive
shop giao nhàng gói cẩn_thận ủng_hộ shop,Ship,positive
"shop giao hàng giá rẻ , mua ủng_hộ shop lâu_dài , mua 3 hộp dần",Ship,positive
"đóng hàng cẩn_thận , . sữa hạn đóng hàng cẩn_thận , . sữa hạn",Safety,positive
giá ưu_đãi tốt giao hàng check mã_vạch không,Ship,positive
giao hàng . khâu đóng_gói tiki yên_tâm . kỹ_càng gọn . bỉm hạn yên_tâm . mua rẻ không quà tặng hì . không tóm hài_lòng nha kì hài_lòng,Ship,positive
"bao_bì cũ , bẩn bám bụi hài_lòng",Service,negative
đánh 5 dịch_vụ tiki chất_lượng sản_phẩm không tốt như . tả tràn tràn vùng_đệm lưng màu xanh xong nước_tiểu phân tràn ngoai liên_tục huhu lỡ mua 3 bịch chán chán kì hài_lòng,Quality,negative
sản_phẩm giao . kì hài_lòng,Ship,positive
"sữa chuẩn , thơm , mua shop lắm , giao hàng lắm .",Ship,positive
"đóng_gói , kĩ_càng dán hơi chặt",Ship,negative
"đều bobby mẫu dị_ứng , da hăm . miếng . bữa_nay không bobby , cải_tiến kiểu mất",Quality,negative
giao hàng hơi . sp tốt . sữa uống thơm kì hài_lòng,Quality,positive
sữa đóng_gói cận thận . shop giao hàng . mua,Ship,positive
giao hàng gói cẩn_thận . shop 5,Ship,positive
lon hơi mã sp . chưa khui lon chưa chất_lượng,Ship,negative
"mua 2 shop ! tin_tưởng ! sữa ngon , thơm , tan , không vón cục !",Service,positive
"ship , giá ok . date . mua giảm_giá",Safety,positive
"bỉm angel mua nhận_xét xu thoi . bỉm siêu mềm mịn , không dày , thấm hút tốt .",Quality,positive
"sản_phẩm_chất_lượng tốt , đóng_gói cẩn_thận giao hàng . shipber nhiệt_tình . ủng_hộ shop lâu_dài kì hài_lòng",Ship,positive
bỉm mềm mịn hơi dày bé mặc vẻ bí,Quality,negative
"vòng bụng quần tã rộng_rãi , không ôm bó sát lằn như loại tã",Quality,positive
giao hàng hơi đợt đóng hàng cẩn_thận : ),Ship,negative
"shop giao hàng , đóng_gói cẩn_thận , hạn . bé uống oke",Quality,positive
ưng_ý . ủng_hộ tiki . hsd gói hàng đẹp kì hài_lòng,Safety,positive
mua hàng 2 đóng_gói cẩn_thận không móp méo mn ! ủng_hộ tiêp tục,Service,positive
hàng . hàng chất_lượng tuyệt hàng hộ shop .,Ship,positive
"mua sale rẻ mấy chục lận . mặc_dù 2 lon sữa , sp tem đầy_đủ",Genuineness,positive
"giao hàng , đóng_gói kĩ , mua giá sale rẻ bình_thường . sry ảnh cũ up",Price,positive
"sản_phẩm cực_kỳ hút không bé khó_chịu , không mất dáng đi bé kì hài_lòng",Quality,positive
"tã không mùi , bề_mặt tã mềm mịn , ôm nhẹ bé , không vết hằn . không hề xệ mặc_dù bé tè bé hoạt_động dễ_dàng . băng_keo tã . mua đợt giảm_giá giá tốt . ưng sản_phẩm tã pampers dáng . canh sale mua . xịn giá tốt tiền",Quality,positive
"sản_phẩm_chất_lượng , giá tốt , giao hàng . đóng_gói sơ_sài , tiki đóng_thùng sản_phẩm hài_lòng . kì hài_lòng",Price,positive
hình không chủ_yếu xu sản_phẩm_giá tốt hàng hơi 5 * ủng_hộ,Ship,negative
"sản_phẩm tã sản_xuất hàng nhập_khẩu nhật đường báo tiểu . tã mỏng nhẹ không mùi , thấm hút không tràn . tã không xệ vón cục loại bé đi thoải_mái . ủng_hộ dài_dài . kì hài_lòng",Quality,positive
"sản_phẩm oke bé 5,5 kg mặc hơi chật hằn kì hài_lòng",Quality,negative
chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm đẹp .,Ship,positive
sản_phẩm_giá tốt oki ! kì hài_lòng,Quality,positive
"tả quần tốt , mua tiki kì hài_lòng",Quality,positive
"giao hàng siêu , gói siêu siêu kĩ , hạn , giao hàng nhiệt_tình",Safety,positive
"giao hàng , không móp méo , shop móp méo không . mua 2 . mg hàng , ủng_hộ tiếp . lát check mã_vạch",Ship,positive
sản_phẩm gói hàng cẩn_thận . ủng_hộ tiki kì hài_lòng,Quality,positive
sản_phẩm tệ . quà tặng không đúng kích_thước không hài_lòng,Service,negative
giao hàng bịch tã rách tùm_lum,Safety,negative
"sữa tem đầy_đủ , tội hộp sữa móp mặc_dù đóng_gói cẩn_thận . không xịn không . giải_đáp thắc_mắc , mua tiếp .",Genuineness,positive
"mặc_dù lon sữa hơi móp méo , shop tư_vấn nhiệt_tình trừ hàng chất_lượng 5 : )",Quality,positive
hàng hạn 3 / 6 / 202 hài_lòng .,Quality,positive
"đóng_gói , hạn , mã giảm_giá mua giá ưu_đãi . kì hài_lòng",Price,positive
"tã mỏng nhẹ loại dáng , cân_nhắc loại bé thoải_mái kì hài_lòng",Quality,positive
đóng_gói sản_phẩm sữa thơm ngon tiếc bé không hợp_tác,Ship,positive
mua shop tin_tưởng chất gói kĩ . giao hàng,Ship,positive
"mua 3 giao mất tuần liền , bù mã giảm_giá rẻ , ủng_hộ",Ship,negative
"2 bọc không loại mua , hàng giao chậm hài_lòng",Ship,negative
"cực_kì hài_lòng . sản_phẩm tốt , giá mềm , tiki giao hàng . kì hài_lòng",Ship,positive
"giao hàng , bọc gói cẩn_thận hộp sữa hơi vón cục mịn",Quality,negative
"tã tệ , bé loại không hăm , tã hăm , 3 gói ak không hài_lòng",Safety,negative
sp tốt . giao hàng . date . vote 5 kì hài_lòng,Ship,positive
đầu mua sữa nhập sợ giả . giao hàng bao nilong kỹ_lưỡng . thanks oke,Ship,positive
"sp tốt , bé 12kg nhích kích_thước bé dễ_chịu , sản_phẩm không hăm bí bé kì hài_lòng",Safety,positive
sản_xuất 11 / 2020 giao hàng sx 04 / 2019 không hài_lòng,Safety,negative
giao hàng cực_kỳ mua 2 giá rẻ thị_trường mua tiếp kì hài_lòng,Ship,positive
"date , đóng_gói cẩn_thận , sản_phẩm tốt",Ship,positive
"hàng y hình , sữa hạn hạn_dùng 2022 , shop đóng_gói hàng cẩn_thận ,",Safety,positive
xài ok hợp túi_tiền kì hài_lòng,Price,positive
đóng_gói cẩn_thận giao hàng nhanh_chóng sản_phẩm_chất_lượng tốt date_xa,Safety,positive
hàng shop . shop đóng_gói . hộp sữa không móp méo . giá_cả rẻ . ủng_hộ shop . thanks shop nè,Ship,positive
hàng tem mác đầy_đủ . date 1 . tranh_thủ sale mua để_dành,Safety,positive
giao hàng uống sữa tội tiền ship,Ship,positive
"shop giao hàng , giá rẻ , bé ăn hi_vọng bé hợp_tác .",Price,positive
"sản_phẩm tốt , giá tốt , giao hàng , mua giá flash sale , shop , đóng_gói đẹp , hạn .",Ship,positive
hài_lòng sản_phẩm dịch_vụ giao hàng giá rẻ nha kì hài_lòng,Service,positive
hình_như chất_lượng sản_phẩm không như . tả mỏng,Quality,negative
tả . cực_kì hài_lòng . 1 bịch to phẩm tốt . chưa mặc thử chưa độ thấm hút như . kì hài_lòng,Quality,positive
giá . thích_hợp thay thường_xuyên bé kì hài_lòng,Price,positive
giao hàng . sản_phẩm_chất_lượng . hài_lòng . kì hài_lòng,Quality,positive
"sản_phẩm ok , bộ_phận giao hàng linh_hoạt , lịch_sự , tiki tin_tưởng tin_dùng , lựa_chọn hàng_đầu mua_sắm . tiki kì hài_lòng",Quality,positive
giá rẻ đi_đôi chất_lượng . bé mặc ban_ngày oke kì hài_lòng,Quality,negative
giao hàng đóng_gói cẩn_thận chất_lượng tốt . hài_lòng,Quality,positive
chất_lượng sản_phẩm tuyệt_vời . kì hài_lòng,Quality,positive
shop giao hàng đóng_gói cẩn_thận . tặng quà shop nhìu . ủng_hộ shop 😊,Service,positive
sản_phẩm đúng như tả . đóng_gói . giá_cả hợp_lý . ủng_hộ shop .,Price,positive
giao hàng sp ok giá rẻ thị_trường ben buồn tết ma không co quà tặng mua shop mấy,Service,negative
giao hàng hơi kì hài_lòng,Ship,negative
hàng giao dự viên nhiệt chất_lượng kì hài_lòng,Quality,positive
chất_lượng sản_phẩm tuyệt_vời . giao hàng . đóng_gói cẩn_thận,Ship,positive
giao hàng hôm_qua hôm_nay hàng . đóng_gói cẩn_thận . ủng_hộ shop !,Ship,positive
giao hàng . khâu đóng_gói tiki yên_tâm . kỹ_càng gọn . bỉm hạn yên_tâm . mua rẻ không quà tặng hì . không tóm hài_lòng nha kì hài_lòng,Safety,positive
"sữa tốt , đóng_gói , bé t1 uống sữa shop bé 2 uống nè",Quality,positive
"shop phục_vụ nhiệt_tình , giao hàng , sản_phẩm tốt",Ship,positive
đóng_gói cẩn_thận giao hàng nhanh_chóng sản_phẩm_chất_lượng tốt hạn,Ship,positive
giao hàng chậm quy_định mua 7 4 giao không hài_lòng,Ship,negative
"ngon , bổ rẻ kì hài_lòng",Quality,positive
giao hàng . chất_lượng tốt 👍 phẩm oke,Quality,positive
tả tốt . không tràn bé nằm tư_thế_nào . thấm đều . kì hài_lòng,Quality,positive
"sản_phẩm shop hàng , shop đơn hàng đảm_bảo . hài_lòng",Service,positive
"mua shop đầu chất_lượng tốt . mùi sữa thơm , không , sữa mịn không vón cục , giao hàng",Ship,positive
sản_phẩm tốt . hàng hạn . giao hàng . kì hài_lòng,Safety,positive
mua hàng shop . yên_tâm chất_lượng . shop hàng giá tốt,Price,positive
"đóng_gói cẩn_thận , chưa tốt lắm . đóng_gói cẩn_thận",Ship,negative
"đầu mua sữa gói kỹ , date hàng sữa pha sẵn không tiki , tiếp kì hài_lòng",Ship,positive
"giá tốt , hàng chất_lượng . đóng_gói cẩn_thận . ủng_hộ lâu_dài kì hài_lòng",Ship,positive
đóng_gói cẩn_thận giao hàng nhanh_chóng sản_phẩm_chất_lượng tốt date_xa,Ship,positive
chưa hàng giao ướt vỏ hộp xấu,Ship,negative
"giao hàng , bọc , tem chống hàng giả . chưa hi_vọng chất_lượng tốt",Ship,positive
"sản_phẩm , như hình , hạn , đóng_gói cẩn hàng . ủng_hộ shop . vời",Ship,positive
"vô_cùng hài_lòng , giao hàng chất_lượng kì hài_lòng",Quality,positive
hàng shop . shop đóng_gói . hộp sữa không móp méo . giá_cả rẻ . ủng_hộ shop . thanks shop nè,Price,positive
shop bọc hàng_mã đều . . ủng_hộ shop . : ),Ship,positive
"sản_phẩm hạn , quà tặng kèm siêu dễ_thương , tiện mẹ , bé lắm kì hài_lòng",Safety,positive
nhân_viên giao hàng vui_vẻ tả tặng 6 miếng không fre ship như kì hài_lòng,Ship,negative
"mua tặng quen , khen tốt . giá rẻ mã giảm_giá mua 6 gói 1 . phẩm tốt",Price,positive
"gói hàng cẩn_thận , sản_phẩm hãng kì hài_lòng",Ship,positive
"sữa vị đa_số bé . sữa bé cân sữa . sữa hộp lâu_dài không tốt như sữa_tươi . đóng_gói tiki , kĩ . ngon",Ship,positive
giao hàng giá rẻ kiểm_tra mã_vạch .,Genuineness,positive
bánh ngon bé,Quality,positive
bọc hàng kĩ . giao . uống tiếp nha . shop tư_vấn tốt,Service,positive
"sữa vón , tan mua mùi không thơm . pha sữa xong nổi váng . không_thể ham rẻ . mua 2 chênh 100k , cảm_giác không đảm_bảo",Price,positive
hàng chuẩn giá tốt,Genuineness,positive
"giao hàng , đóng_gói sản_phẩm cẩn_thận , chất_lượng chưa chưa",Ship,positive
"sp ok , không móp méo . good",Quality,positive
"giao hàng , sản_phẩm đóng_gói . oke kì hài_lòng",Ship,positive
giao hàng . sản_phẩm tốt kì hài_lòng,Ship,positive
chất_lượng sản_phẩm tuyệt_vời . date . giá tốt,Safety,positive
"giao hàng , đóng_gói cẩn_thận",Ship,positive
"mua 4 , shop nhiệt_tình . đóng_gói kĩ , hàng đúng chuẩn . giao hàng . 10 * shop 5 * chưa si nhê chất_lượng shop 👍",Service,positive
"hàng đóng_gói cẩn_thận , rẻ , chất_lượng , giao hàng siêu",Quality,positive
"tã siêu thấm hút xịn , mua deal giá hời kì hài_lòng",Quality,positive
chất_lượng chê . mua rẻ giao tận kì hài_lòng,Price,positive
"sữa thơm , sánh . bé vị . đóng_gói cẩn_thận . giao hàng không lắm .",Quality,positive
"giao hàng , hàng tem nhãn đầy_đủ , giá_cả hợp_lý , đóng_gói cẩn_thận",Genuineness,positive
"bình_thường m mua tiki giao hàng , không đợt dịch_bệnh không tiki giao , m không chờ đi mua tạm đỡ .",Ship,negative
giao hàng . đóng hàng cẩn_thận,Ship,positive
"đóng_gói , giao hàng , quét mã_vạch không , chưa chưa chất_lượng như",Genuineness,negative
"giá rẻ , tốt ban_ngày . ban_đêm bỉm giá kì hài_lòng",Price,positive
"chất_lượng sản_phẩm tốt 👌 , giá ưu_đãi đẹp gói kỹ ship yêu shop",Quality,positive
"giao hàng , mua shop , hàng chuẩn hãng .",Genuineness,positive
"sữa hạn ,",Safety,positive
"mua 02 hộp khuyến_mãi . tiki giao hàng đúng hạn , đóng_gói cẩn_thận . biệt chất_lượng sữa tốt . phẩm_chất_lượng tốt",Service,positive
shop đóng_gói cẩn_thận . date . thanks shop ! .,Safety,positive
giao hàng . giá tốt . chưa chưa chất_lượng .,Price,positive
đúng chất_lượng quảng_cáo hsd đóng_gói đẹp vận_chuyển sản_phẩm mô_tả,Ship,positive
"hàng đóng , giao hành sản_phẩm hãng , ủng_hộ shop 😁",Ship,positive
"1 bao_bì rách bé ok . 2 không hài_lòng bé mấy miếng hăm 2 bẹn nổi hạt đỏ m lặn , bịch bỉm hài_lòng",Safety,negative
sản_phẩm . quà tặng kèm đẹp . tiki giao hàng gọn . hài_lòng kì hài_lòng,Quality,positive
sản_phẩm như hình . giao hàng đúng,Ship,positive
sản_phẩm tốt . giao hàng . kì hài_lòng,Ship,positive
"tiki giao hàng , chất_lượng sản_phẩm tốt . đóng bé đêm không tràn bỉm , không kích_ứng da bé . phẩm tốt",Safety,positive
đầu mua shop . mua 3 hộp móp 1 hộp không . shop nhiệt_tình . 5 .,Ship,negative
