review,category,sentiment
"Tôi đánh giá mọi dịch vụ tại khách sạn Happy Day 1 Hotel cũng tốt vì đã đáp ứng được nhu cầu của mọi người trong gia đình ở chuyến nghỉ hè vừa qua từ tiện nghi phòng ốc, nhân viên, vị trí đến giá cả.",HOTEL#PRICES,positive
Tổng quan thì cũng hài lòng và không có gì để phàn nàn.,HOTEL#GENERAL,positive
Tổng quan thì cũng hài lòng và không có gì để phàn nàn.,HOTEL#COMFORT,positive
Tôi kiểm tra lại thì không phải vậy nên họ nói lấy 30.000 đồng.,SERVICE#GENERAL,negative
Tôi vẫn không đồng ý thì họ rút xăng ra.,SERVICE#GENERAL,negative
"Vậy mà không hiểu rút sao tôi lại bị tắt máy giữa đường, phải đẩy bộ đến cây xăng.",FACILITIES#MISCELLANEOUS,negative
Tôi có chuyến đi du lịch đến đây và chọn dịch vụ khách sạn Happy Day 1 Hotel để nghỉ ngơi.,SERVICE#GENERAL,positive
Sẽ tiếp tục ủng hộ.,HOTEL#GENERAL,positive
"Nhìn chung mọi thứ tại khách sạn Happy Day 1 Hotel theo tôi đánh giá cũng được vì đáp ứng được nhu cầu của tôi trong thời gian lưu trú tại đây như nhân viên thân thiện, phòng ốc sạch và tiện nghi ổn, vị trí tốt và giá cả hợp lý.",HOTEL#GENERAL,positive
"Nhìn chung mọi thứ tại khách sạn Happy Day 1 Hotel theo tôi đánh giá cũng được vì đáp ứng được nhu cầu của tôi trong thời gian lưu trú tại đây như nhân viên thân thiện, phòng ốc sạch và tiện nghi ổn, vị trí tốt và giá cả hợp lý.",SERVICE#GENERAL,positive
"Nhìn chung mọi thứ tại khách sạn Happy Day 1 Hotel theo tôi đánh giá cũng được vì đáp ứng được nhu cầu của tôi trong thời gian lưu trú tại đây như nhân viên thân thiện, phòng ốc sạch và tiện nghi ổn, vị trí tốt và giá cả hợp lý.",ROOMS#CLEANLINESS,positive
"Nhìn chung mọi thứ tại khách sạn Happy Day 1 Hotel theo tôi đánh giá cũng được vì đáp ứng được nhu cầu của tôi trong thời gian lưu trú tại đây như nhân viên thân thiện, phòng ốc sạch và tiện nghi ổn, vị trí tốt và giá cả hợp lý.",ROOM_AMENITIES#GENERAL,positive
"Nhìn chung mọi thứ tại khách sạn Happy Day 1 Hotel theo tôi đánh giá cũng được vì đáp ứng được nhu cầu của tôi trong thời gian lưu trú tại đây như nhân viên thân thiện, phòng ốc sạch và tiện nghi ổn, vị trí tốt và giá cả hợp lý.",LOCATION#GENERAL,positive
"Nhìn chung mọi thứ tại khách sạn Happy Day 1 Hotel theo tôi đánh giá cũng được vì đáp ứng được nhu cầu của tôi trong thời gian lưu trú tại đây như nhân viên thân thiện, phòng ốc sạch và tiện nghi ổn, vị trí tốt và giá cả hợp lý.",HOTEL#PRICES,positive
"Vừa rồi, tôi có quyết định nghỉ ngơi tại khách sạn này và có các nhận xét như sau:chi phí hợp lý, phòng ở có diện tích hơi nhỏ, phòng ốc cũ nên nhìn vệ sinh chưa được sạch sẽ cho lắm, nhân viên phục vụ khách hàng ổn.",HOTEL#PRICES,positive
"Vừa rồi, tôi có quyết định nghỉ ngơi tại khách sạn này và có các nhận xét như sau:chi phí hợp lý, phòng ở có diện tích hơi nhỏ, phòng ốc cũ nên nhìn vệ sinh chưa được sạch sẽ cho lắm, nhân viên phục vụ khách hàng ổn.",ROOMS#DESIGN&FEATURES,negative
"Vừa rồi, tôi có quyết định nghỉ ngơi tại khách sạn này và có các nhận xét như sau:chi phí hợp lý, phòng ở có diện tích hơi nhỏ, phòng ốc cũ nên nhìn vệ sinh chưa được sạch sẽ cho lắm, nhân viên phục vụ khách hàng ổn.",ROOMS#QUALITY,negative
"Vừa rồi, tôi có quyết định nghỉ ngơi tại khách sạn này và có các nhận xét như sau:chi phí hợp lý, phòng ở có diện tích hơi nhỏ, phòng ốc cũ nên nhìn vệ sinh chưa được sạch sẽ cho lắm, nhân viên phục vụ khách hàng ổn.",ROOMS#CLEANLINESS,negative
"Vừa rồi, tôi có quyết định nghỉ ngơi tại khách sạn này và có các nhận xét như sau:chi phí hợp lý, phòng ở có diện tích hơi nhỏ, phòng ốc cũ nên nhìn vệ sinh chưa được sạch sẽ cho lắm, nhân viên phục vụ khách hàng ổn.",SERVICE#GENERAL,positive
"Phòng ốc sạch sẽ, tiện nghi cũng như các đồ dùng được trang bị đầy đủ.",ROOM_AMENITIES#GENERAL,positive
"Phòng ốc sạch sẽ, tiện nghi cũng như các đồ dùng được trang bị đầy đủ.",ROOMS#CLEANLINESS,positive
Nhân viên tốt.,SERVICE#GENERAL,positive
"Cung cách phục vụ của nhân viên tốt, mọi người đều nhiệt tình khi trò chuyện với du khách.",SERVICE#GENERAL,positive
Địa điểm này dễ dàng đi đến các điểm tham quan cũng như di chuyển đến những quán ăn.,LOCATION#GENERAL,positive
"Tôi có đặt phòng tại khách sạn Happy Day 1 Hotel thông qua hệ thống mytour làm nơi dừng chân để nghỉ ngơi và khi về tôi đánh giá khách sạn này được về mọi thứ từ nhân viên phục vụ, vệ sinh phòng ốc đến vị trí cũng như giá cả.",HOTEL#GENERAL,neutral
"Tôi có đặt phòng tại khách sạn Happy Day 1 Hotel thông qua hệ thống mytour làm nơi dừng chân để nghỉ ngơi và khi về tôi đánh giá khách sạn này được về mọi thứ từ nhân viên phục vụ, vệ sinh phòng ốc đến vị trí cũng như giá cả.",SERVICE#GENERAL,positive
"Tôi có đặt phòng tại khách sạn Happy Day 1 Hotel thông qua hệ thống mytour làm nơi dừng chân để nghỉ ngơi và khi về tôi đánh giá khách sạn này được về mọi thứ từ nhân viên phục vụ, vệ sinh phòng ốc đến vị trí cũng như giá cả.",ROOMS#CLEANLINESS,positive
"Tôi có đặt phòng tại khách sạn Happy Day 1 Hotel thông qua hệ thống mytour làm nơi dừng chân để nghỉ ngơi và khi về tôi đánh giá khách sạn này được về mọi thứ từ nhân viên phục vụ, vệ sinh phòng ốc đến vị trí cũng như giá cả.",LOCATION#GENERAL,positive
"Tôi có đặt phòng tại khách sạn Happy Day 1 Hotel thông qua hệ thống mytour làm nơi dừng chân để nghỉ ngơi và khi về tôi đánh giá khách sạn này được về mọi thứ từ nhân viên phục vụ, vệ sinh phòng ốc đến vị trí cũng như giá cả.",HOTEL#PRICES,positive
Những bạn nhân viên khách sạn có cung cách phục vụ khách hàng khá ổn.,SERVICE#GENERAL,positive
"Phòng ở trang bị những tiện nghi, nội thất cơ bản đầy đủ.",ROOM_AMENITIES#GENERAL,positive
"Phòng ở trang bị những tiện nghi, nội thất cơ bản đầy đủ.",ROOMS#DESIGN&FEATURES,positive
"Phòng ở trang bị những tiện nghi, nội thất cơ bản đầy đủ.",ROOM_AMENITIES#DESIGN&FEATURES,positive
"Phòng ở trang bị những tiện nghi, nội thất cơ bản đầy đủ.",ROOM_AMENITIES#COMFORT,positive
Chọn nghỉ ngơi tại khách sạn Happy Day 1 Hotel cho chuyến du lịch vừa qua là quyết định đúng đắn vì mọi dịch vụ cũng như chất lượng tại đây khá tốt và đáp ứng được nhu cầu của tôi.,HOTEL#GENERAL,positive
Chọn nghỉ ngơi tại khách sạn Happy Day 1 Hotel cho chuyến du lịch vừa qua là quyết định đúng đắn vì mọi dịch vụ cũng như chất lượng tại đây khá tốt và đáp ứng được nhu cầu của tôi.,HOTEL#COMFORT,positive
Tóm lại đây là một khách sạn tốt.,HOTEL#GENERAL,positive
Giá cả cũng khá bình dân nên tôi không đòi hỏi nhiều về chất lượng khách sạn.,HOTEL#PRICES,positive
Giá cả cũng khá bình dân nên tôi không đòi hỏi nhiều về chất lượng khách sạn.,HOTEL#QUALITY,positive
"Tuy nhiên, diện tích phòng hơi nhỏ.",ROOMS#DESIGN&FEATURES,positive
Mọi thứ tại khách sạn Happy Day 1 Hotel đều tốt và đã đáp ứng nhu cầu của tôi trong kì nghỉ vừa qua ở đây cùng gia đình.,HOTEL#GENERAL,positive
Mọi thứ tại khách sạn Happy Day 1 Hotel đều tốt và đã đáp ứng nhu cầu của tôi trong kì nghỉ vừa qua ở đây cùng gia đình.,HOTEL#COMFORT,positive
"Dịch vụ phòng ốc ổn, nhân viên thân thiện, dịch vụ đi kèm ok, vị trí thuận tiện đi lại và giá cả hợp lý.",HOTEL#GENERAL,positive
"Dịch vụ phòng ốc ổn, nhân viên thân thiện, dịch vụ đi kèm ok, vị trí thuận tiện đi lại và giá cả hợp lý.",ROOMS#GENERAL,positive
"Dịch vụ phòng ốc ổn, nhân viên thân thiện, dịch vụ đi kèm ok, vị trí thuận tiện đi lại và giá cả hợp lý.",SERVICE#GENERAL,positive
"Dịch vụ phòng ốc ổn, nhân viên thân thiện, dịch vụ đi kèm ok, vị trí thuận tiện đi lại và giá cả hợp lý.",LOCATION#GENERAL,positive
"Dịch vụ phòng ốc ổn, nhân viên thân thiện, dịch vụ đi kèm ok, vị trí thuận tiện đi lại và giá cả hợp lý.",HOTEL#PRICES,positive
Nhìn chung tôi thấy hài lòng về khách sạn này.,HOTEL#GENERAL,positive
Nhìn chung tôi thấy hài lòng về khách sạn này.,HOTEL#COMFORT,positive
"Phòng ốc thì không giống hình ảnh trên website, không được sạch, phòng tắm bị nghẹt nước và khách sạn không có thang máy nên nếu ai ở lầu cao phải đi bộ sẽ rất bất tiện.",ROOMS#DESIGN&FEATURES,positive
"Phòng ốc thì không giống hình ảnh trên website, không được sạch, phòng tắm bị nghẹt nước và khách sạn không có thang máy nên nếu ai ở lầu cao phải đi bộ sẽ rất bất tiện.",ROOM_AMENITIES#DESIGN&FEATURES,positive
"Phòng ốc thì không giống hình ảnh trên website, không được sạch, phòng tắm bị nghẹt nước và khách sạn không có thang máy nên nếu ai ở lầu cao phải đi bộ sẽ rất bất tiện.",ROOMS#CLEANLINESS,positive
"Về mọi thứ còn lại đều ổn như nhân viên thì thái độ rất ok, vị trí thuận tiện đi lại và giá cả cũng ok.",HOTEL#GENERAL,positive
"Về mọi thứ còn lại đều ổn như nhân viên thì thái độ rất ok, vị trí thuận tiện đi lại và giá cả cũng ok.",SERVICE#GENERAL,positive
"Về mọi thứ còn lại đều ổn như nhân viên thì thái độ rất ok, vị trí thuận tiện đi lại và giá cả cũng ok.",LOCATION#GENERAL,positive
"Về mọi thứ còn lại đều ổn như nhân viên thì thái độ rất ok, vị trí thuận tiện đi lại và giá cả cũng ok.",HOTEL#PRICES,positive
Vị trí khách sạn này rất thuận tiện cho việc tham quan cũng như mua sắm của tôi.,LOCATION#GENERAL,positive
"Tôi không hài lòng về thiết bị trong phòng, thiết bị cũ, tủ lạnh cũng không sử dụng được, đèn trong nhà tắm thì lúc sử dụng được lúc không.",ROOM_AMENITIES#DESIGN&FEATURES,positive
"Tôi không hài lòng về thiết bị trong phòng, thiết bị cũ, tủ lạnh cũng không sử dụng được, đèn trong nhà tắm thì lúc sử dụng được lúc không.",ROOM_AMENITIES#QUALITY,positive
"Sau khi nghỉ ngơi tại Happy Day 1 Hotel và tôi có nhận xét sau:Phòng 001 của tôi bị ẩm thấp, cơ sở vật chất cũ nên trong nhà vệ sinh có bức tường bị thấm nước nên mốc.",HOTEL#GENERAL,positive
"Sau khi nghỉ ngơi tại Happy Day 1 Hotel và tôi có nhận xét sau:Phòng 001 của tôi bị ẩm thấp, cơ sở vật chất cũ nên trong nhà vệ sinh có bức tường bị thấm nước nên mốc.",HOTEL#COMFORT,positive
Vị trí thuận tiện và với dịch vụ như vậy thì giá cũng tạm được.,LOCATION#GENERAL,positive
"Trong chuyến đi Đà Lạt vừa rồi, tôi có quyết định chọn lựa Happy Day 1 Hotel để dừng chân nghỉ ngơi.",HOTEL#GENERAL,positive
"Khách sạn Happy Day 1 Hotel có chất lượng và dịch vụ khá tốt, tôi rất hài lòng.",HOTEL#GENERAL,positive
"Khách sạn Happy Day 1 Hotel có chất lượng và dịch vụ khá tốt, tôi rất hài lòng.",HOTEL#COMFORT,positive
"Khách sạn Happy Day 1 Hotel có chất lượng và dịch vụ khá tốt, tôi rất hài lòng.",HOTEL#QUALITY,positive
"Phòng ốc thoáng đãng, sạch sẽ, tiện nghi được trang bị đầy đủ, đúng với nhu cầu sử dụng của tôi.",ROOM_AMENITIES#GENERAL,positive
"Phòng ốc thoáng đãng, sạch sẽ, tiện nghi được trang bị đầy đủ, đúng với nhu cầu sử dụng của tôi.",HOTEL#CLEANLINESS,positive
"Phòng ốc thoáng đãng, sạch sẽ, tiện nghi được trang bị đầy đủ, đúng với nhu cầu sử dụng của tôi.",ROOMS#CLEANLINESS,positive
"Phòng ốc thoáng đãng, sạch sẽ, tiện nghi được trang bị đầy đủ, đúng với nhu cầu sử dụng của tôi.",ROOMS#COMFORT,positive
Những bạn nhân viên khách sạn họ có cung cách phục vụ khách hàng ổn.,HOTEL#GENERAL,positive
Những bạn nhân viên khách sạn họ có cung cách phục vụ khách hàng ổn.,SERVICE#GENERAL,positive
"Điểm cộng của Happy Day 1 Hotel là có vị trí thuận tiện, phòng ốc sạch sẽ, đầy đủ tiện nghi.",ROOM_AMENITIES#GENERAL,positive
"Điểm cộng của Happy Day 1 Hotel là có vị trí thuận tiện, phòng ốc sạch sẽ, đầy đủ tiện nghi.",LOCATION#GENERAL,positive
"Điểm cộng của Happy Day 1 Hotel là có vị trí thuận tiện, phòng ốc sạch sẽ, đầy đủ tiện nghi.",ROOMS#CLEANLINESS,positive
Còn điểm trừ máy nóng lạnh trong phòng không sử dụng được và giường nằm bị hư ở phòng 101.,ROOM_AMENITIES#DESIGN&FEATURES,positive
Còn điểm trừ máy nóng lạnh trong phòng không sử dụng được và giường nằm bị hư ở phòng 101.,ROOM_AMENITIES#COMFORT,positive
Còn điểm trừ máy nóng lạnh trong phòng không sử dụng được và giường nằm bị hư ở phòng 101.,ROOM_AMENITIES#QUALITY,positive
Nói chung là dịch vụ khách sạn không được như ý của tôi.,HOTEL#GENERAL,positive
"Tôi vào đúng vào buổi mất nước, phòng ốc không được sạch sẽ, nhân viên không có dọn phòng nên tôi thấy có rác, vòi sen ở nhà vệ sinh tôi thấy không được tốt.",SERVICE#GENERAL,positive
"Tôi vào đúng vào buổi mất nước, phòng ốc không được sạch sẽ, nhân viên không có dọn phòng nên tôi thấy có rác, vòi sen ở nhà vệ sinh tôi thấy không được tốt.",ROOM_AMENITIES#DESIGN&FEATURES,positive
"Tôi vào đúng vào buổi mất nước, phòng ốc không được sạch sẽ, nhân viên không có dọn phòng nên tôi thấy có rác, vòi sen ở nhà vệ sinh tôi thấy không được tốt.",ROOMS#CLEANLINESS,positive
"Được điểm vị trí khách sạn này tương đối thuận lợi cho việc tham quan cũng như mua sắm của tôi, nhân viên phục vụ ở khách sạn này nhiệt tình, giá cả phù hợp với nhu cầu của tôi.",SERVICE#GENERAL,positive
"Được điểm vị trí khách sạn này tương đối thuận lợi cho việc tham quan cũng như mua sắm của tôi, nhân viên phục vụ ở khách sạn này nhiệt tình, giá cả phù hợp với nhu cầu của tôi.",LOCATION#GENERAL,positive
"Được điểm vị trí khách sạn này tương đối thuận lợi cho việc tham quan cũng như mua sắm của tôi, nhân viên phục vụ ở khách sạn này nhiệt tình, giá cả phù hợp với nhu cầu của tôi.",HOTEL#PRICES,positive
